"","genes","logFC","logCPM","F","PValue","FDR"
"3239","CELF2",-0.71125917000563,5.59742485100301,19.1397420406468,0.000238504248533706,0.00257130604919649
"32079","SERPINE2",1.4365336002966,4.50278143365699,19.1300862867856,0.000239150210494896,0.00257709660148688
"28047","NPY4R",-1.55019125242434,2.96464086787223,19.1135787074745,0.000240258991258076,0.00258720741425489
"1906","C12orf5",0.731841113861614,3.81257145740446,19.1128652832658,0.000240307037125513,0.00258720741425489
"12480","ENSG00000250659.2",-1.85790070851738,-0.982862186259326,19.1023634344746,0.000241015506215486,0.00259264011378972
"27045","MPPE1",-0.697224604212725,4.1020433195956,19.1021391650949,0.000241030660631517,0.00259264011378972
"19116","EPHX2",-1.5622214534046,4.58873604352806,19.0970149369372,0.000241377201085652,0.00259518857207212
"27035","MPLKIP",0.881179368173037,3.70449529715939,19.0942908699354,0.000241561645697826,0.00259599271988018
"2143","C1orf233",1.33672223279894,1.35960032922188,19.0867562443089,0.00024207261325693,0.00260030359294819
"30549","PTPRZ1",-2.52928983336647,1.54654389603244,19.0692075058284,0.000243267286970281,0.00261195148254939
"27137","MRPL9",0.746351575640749,4.3978998756614,19.0644350659019,0.000243593297078701,0.00261218902287375
"27264","MTFR2",1.34813690012867,1.04102610307291,19.0644298041671,0.000243593656776688,0.00261218902287375
"4360","CYP3A4",-4.95094794526752,2.35354933547168,19.0640383802071,0.000243620416578891,0.00261218902287375
"33540","SPC25",1.45991924384073,1.38561840846863,19.0574751408468,0.000244069593537244,0.00261582056450622
"29812","POLB",1.06814675003966,2.69704494719844,19.0519337970448,0.000244449539113513,0.0026187071667477
"25432","METTL24",-2.36124152512391,0.727262799299981,19.0468046437844,0.000244801799287309,0.00262129470742968
"19843","FCN3",1.50387957926175,-1.26474273064098,19.0422683772412,0.000245113803936982,0.0026234490543436
"27809","NGB",-2.54033272947132,-0.683138322206944,19.038261416301,0.000245389764783377,0.00262437188284448
"35112","TONSL",1.34453647376692,3.9306306570129,19.0377976657384,0.000245421725390398,0.00262437188284448
"26910","MLF2",0.611893618520019,5.5562770087718,19.0246746486801,0.000246328023472258,0.00263287402063464
"32194","SH2D7",-2.39589811026071,0.490987371675806,19.0185521735251,0.000246752104111527,0.00263503271760264
"36454","XRCC1",0.595204774884529,3.26502861530979,19.0185451856331,0.000246752588592399,0.00263503271760264
"36377","WNT5B",-1.28440970392303,2.82043093541073,19.0159132323872,0.000246935139826668,0.00263579325310928
"26973","MND1",1.4078855314771,0.979767041298185,19.0139418802201,0.000247071968805823,0.00263606528232441
"1198","ASF1B",1.12575596826065,3.88998249797802,19.0015065291407,0.000247937004413202,0.00264410296373088
"10085","ENSG00000235831.2",1.03436817671722,2.05487878021574,18.9877355054731,0.00024889882090065,0.0026523506079407
"8426","ENSG00000230733.2",0.890583383926271,2.36461242850364,18.987226528512,0.000248934447765332,0.0026523506079407
"22908","KLRG2",4.16225491577853,0.625626278483856,18.9723190124868,0.000249980407905552,0.0026622969667854
"1945","C14orf79",0.975330060032505,1.73010166213344,18.9658328622536,0.000250436997651347,0.00266553208386079
"21443","HIF1A",1.08332075236159,6.84914108414876,18.9647408916248,0.000250513956141485,0.00266553208386079
"3374","CHCHD6",0.828496520383695,1.97644873370081,18.9632093244327,0.000250621939542729,0.00266553208386079
"19091","EPB41L4B",-1.08891344069711,6.12138158613589,18.954954131859,0.00025120485088683,0.00266984148149199
"18665","ENSG00000271754.1",1.11335165514261,1.46219555698601,18.9542779322062,0.000251252664023829,0.00266984148149199
"34545","THOC6",0.799912455975229,3.96620498188395,18.9488862493361,0.000251634258787979,0.00267269675944612
"21355","HEATR3",0.710502619382056,4.00259184782765,18.9442697831869,0.000251961491686022,0.00267497233886393
"36389","WRNIP1",0.72114875137108,5.63320499825014,18.9367875723597,0.000252492848768727,0.00267941201012981
"14427","ENSG00000257613.1",-1.70767873987782,-1.28513566677946,18.9256358217542,0.00025328707863216,0.0026861408647294
"34697","TMED2",0.71553136666348,7.45346902466031,18.9246999412731,0.000253353856428332,0.0026861408647294
"22830","KLF9",-0.973836922146699,5.87170273729766,18.9225665938895,0.000253506148977267,0.00268655240690994
"36503","YRDC",0.954325351737058,4.00902351022668,18.9167315322366,0.000253923206369977,0.0026897681927558
"27115","MRPL37",0.845023416666835,4.96737287862927,18.9101058126901,0.00025439768584251,0.00269358909316701
"4060","CSF3R",2.59028485047242,4.05341955585832,18.906258322166,0.000254673656527441,0.00269530568542117
"10916","ENSG00000239467.1",1.61686425803066,-1.10228208074783,18.9041876970281,0.000254822312736061,0.00269567392941298
"27451","MYOM1",-2.13622526703977,2.84909437172129,18.8879396637784,0.000255992106830422,0.0027068392716437
"36599","ZC3HAV1L",1.07110758952216,2.6645862249157,18.8857661559723,0.000256149035794112,0.00270728947429714
"3695","CNKSR2",-1.82977453511123,0.668542797864007,18.8807231339582,0.000256513551468023,0.00270993232084134
"20645","GJB5",3.0573873774629,0.542179195344614,18.8784286960586,0.000256679583989753,0.00271047687375441
"32957","SNORA10",0.66009420835568,5.4427946835201,18.8681770358977,0.000257422862957519,0.00271711381209062
"36298","WDR66",1.24328824568052,-0.0161618257106103,18.8642930498904,0.000257705079457332,0.00271731518975664
"28155","NTN1",-1.20989433923483,3.75920904771774,18.8628323394271,0.000257811304538303,0.00271731518975664
"4879","DNAH5",1.70408869140968,0.794793000064465,18.8618176509146,0.000257885122421335,0.00271731518975664
"31378","RORA",-0.804143114968038,5.07639012036313,18.8590811004097,0.000258084319864791,0.00271731518975664
"33307","SNORD88A",1.49779317988286,-1.47525846028458,18.858445694345,0.000258130596061782,0.00271731518975664
"28230","NUP62",0.726764451440217,5.5798971965598,18.8536919670032,0.000258477094974787,0.00271975343267914
"3587","CLEC4E",2.26720906249171,0.50012917045372,18.849728521946,0.000258766379264804,0.00272158775170779
"31690","S100A9",3.35313380412655,5.58809970795871,18.8472697926049,0.000258946015236921,0.00272226772235084
"22028","IGIP",-0.697006687585029,3.82258798579484,18.8443153144691,0.000259162051345152,0.00272332958970105
"21161","GTF3C4",0.771451171811737,4.6548829974724,18.8306338476703,0.000260165035854522,0.00273265626612946
"1370","ATP8A2",-1.06164514417193,-0.276981294741039,18.8133868203295,0.000261435466205798,0.00274356589646377
"32826","SMDT1",-0.770895718418741,2.84915734632387,18.8110604438839,0.000261607347881537,0.00274415328360451
"4487","DCHS2",-2.20754510620087,2.46242488403551,18.7994985337873,0.00026246342253242,0.0027519138744265
"7636","ENSG00000228302.2",0.623305294545842,2.72342173224897,18.7928253391571,0.00026295891827779,0.00275588861895825
"31788","SCAMP3",0.781191651634037,4.35456675926819,18.7897429056608,0.000263188139528461,0.00275707044395412
"35056","TNFSF9",2.6391678621133,2.08018122291328,18.7869613575522,0.000263395173466175,0.00275801889951866
"37356","ZWINT",1.19770047358252,4.57142871909622,18.7803414362743,0.000263888619086983,0.00276178294319118
"22309","ISG20L2",0.937042725471971,4.12637496247731,18.7790104318394,0.000263987953556141,0.00276178294319118
"20964","GPR4",1.68856372168858,0.736078699236087,18.769124470553,0.000264727036397006,0.00276829177857735
"10813","ENSG00000238058.1",0.964058306973397,-1.26885916549681,18.7628914992497,0.000265194182044491,0.00277078597144715
"10668","ENSG00000237596.2",-1.47757990921332,0.153995548617633,18.7628190087477,0.00026519962032943,0.00277078597144715
"17440","ENSG00000267040.2",-0.929923993573061,4.75995894689078,18.7565234130674,0.000265672385796105,0.00277450098532104
"28159","NTNG1",-2.16810101084729,-0.611373840247297,18.7500187181984,0.000266161822182026,0.00277838674610206
"28980","PARD6A",0.921262647198874,1.63425177665678,18.7483486926718,0.0002662876399335,0.00277847504425986
"30643","RAB11FIP3",0.636433396465066,4.38219155896435,18.7462622624374,0.000266444920561818,0.00277889140718108
"20375","GADD45GIP1",0.767970090395066,4.3178726409405,18.743650283294,0.000266641961732941,0.00277897350596099
"5013","DPM1",0.805331391018378,4.21878717853865,18.7409358676599,0.000266846899393603,0.00277897350596099
"21536","HIST3H2BB",1.58180605564624,3.37672778495256,18.7407315370262,0.000266862333275185,0.00277897350596099
"29303","PES1",1.09874443182496,5.19908249419061,18.7399375867677,0.00026692231267393,0.00277897350596099
"4538","DDRGK1",0.929902428716103,4.58860498375368,18.7324324111475,0.00026749002444207,0.00278365992468836
"4212","CTU1",0.967359056252204,2.90669539147522,18.7293039256848,0.000267727061528225,0.0027837031967345
"222","ACTL8",6.59060480076133,3.58351926746974,18.7292738381002,0.000267729342300505,0.0027837031967345
"32546","SLC30A4",-0.937776803350673,3.76165957520288,18.7153469210288,0.000268787350142476,0.00279347695988724
"13987","ENSG00000255811.1",2.30938659711089,-0.393400408198163,18.7126167057059,0.000268995296467867,0.00279441142776514
"22095","IL1RAP",1.56709830051365,3.38644226436013,18.7100890291421,0.000269187973385288,0.00279518652188452
"2180","C20orf27",1.21075247374871,3.9250793238925,18.7066241886425,0.000269452332782664,0.00279670494459867
"20224","FRMD1",-1.66747108430609,3.28752211164586,18.7045365827467,0.000269611749449906,0.00279708782270057
"22170","INCENP",1.07801744232898,4.5797202255777,18.7030476544142,0.000269725512110894,0.00279708782270057
"20083","FLJ46446",-1.73470506818003,0.42401062586903,18.6980462306229,0.000270108034227458,0.00279818045038156
"23839","LOC100132741",-1.73470506818003,0.42401062586903,18.6980462306229,0.000270108034227458,0.00279818045038156
"20827","GOLGA8S",-1.29147382372525,-0.524264532361828,18.6970349835524,0.000270185449189957,0.00279818045038156
"2591","CAPN13",-1.98779356639824,2.87616854651458,18.681713000106,0.000271361382806957,0.00280831384159164
"30714","RABEPK",0.700487130618405,3.25326593712608,18.6811962047565,0.000271401143381697,0.00280831384159164
"32193","SH2D6",-2.45661457346926,-0.474773021398218,18.6794468479526,0.000271535780589374,0.00280847951308581
"30577","PVRL2",1.13315725175169,5.80966852166605,18.6744080571949,0.000271923993794813,0.00281008197536204
"4650","DEK",1.06137576946018,6.99134130622978,18.671484004576,0.000272149555594794,0.00281099468099551
"17583","ENSG00000267267.1",-1.50124178918376,-1.43408426843499,18.6701323936015,0.000272253888216376,0.00281099468099551
"32746","SLED1",2.55587292439802,0.0327271164348939,18.6579304524925,0.000273197755296297,0.00281951039958145
"35629","TUBG1",0.758579491384079,3.57016166512408,18.6506606574488,0.000273761803446245,0.00282410052138992
"22903","KLRC4-KLRK1",-1.57955361725505,2.61024527612634,18.6422132328294,0.000274418822359368,0.00282964530459845
"9700","ENSG00000234661.1",-1.65236152577292,-0.0461464523243351,18.6215352947561,0.000276034390913568,0.00284506495641216
"13708","ENSG00000255045.1",-1.03426299642393,-1.96045356261613,18.6182172457988,0.00027629459781046,0.00284563330407149
"32265","SI",-2.73367324452308,5.8048001613645,18.6175698926346,0.000276345395598853,0.00284563330407149
"4059","CSF3",3.6079756815936,2.16535624513828,18.6146685675312,0.000276573188073742,0.00284563330407149
"34123","TACC3",1.390757321981,4.36864460852293,18.613378335101,0.000276674554408048,0.00284563330407149
"22242","IPO5",0.816131637974501,6.61736633954407,18.6131752704455,0.000276690511762305,0.00284563330407149
"23243","LEF1-AS1",1.13375113334979,-0.316643968929624,18.602466729495,0.000277533445453406,0.00285306310078567
"3247","CELSR2",1.0499639860555,3.57839859089011,18.6006660758523,0.000277675461484479,0.00285328409316191
"27720","NEDD4L",-0.919373085522642,6.04556057683201,18.5975182742528,0.000277923916964051,0.0028537008834548
"17661","ENSG00000267396.1",-1.20933364428199,2.12900705586291,18.5970981518261,0.000277957095554246,0.0028537008834548
"17343","ENSG00000266878.1",-1.74653124471284,2.11389704720784,18.5921341298828,0.000278349450636319,0.00285529334283706
"36465","XXYLT1",1.00872472040219,2.91210767456327,18.5920840470125,0.000278353412260525,0.00285529334283706
"21447","HIGD1A",-0.981913190782157,6.80109464148968,18.5881035087199,0.000278668475723836,0.00285728720777904
"4817","DLG2",-1.54128252242451,1.30071640851142,18.5855129233292,0.000278873732656178,0.00285815394832685
"5389","EIF6",1.10148523896769,6.59271468235579,18.5708548288074,0.000280038241278205,0.00286883751783545
"3264","CENPO",0.741204509674561,4.81094056287404,18.5693449664701,0.000280158493821988,0.00286883751783545
"35366","TRMT10C",0.752288787092556,4.09844802299702,18.5637696347312,0.00028060302923484,0.00287214730528959
"37107","ZNF626",-1.4438335724295,1.86978850663072,18.5154438217956,0.000284488666692894,0.00291066084008396
"7045","ENSG00000226453.1",2.007232837006,-1.10102820677368,18.4861770101671,0.000286870463473138,0.00293306125931876
"4180","CTNNBL1",0.682031466395443,3.96748862990869,18.4851865773065,0.000286951447812519,0.00293306125931876
"5448","EMD",0.742664598768554,3.87276245375404,18.4839847041874,0.000287049754502284,0.00293306125931876
"3674","CMTM8",0.889724237414497,1.88528747024719,18.4742558923066,0.000287846876228603,0.00293993735751172
"22575","KCNT2",-1.28323615754817,1.21329927354079,18.4665769589379,0.0002884777532774,0.00294511030997949
"786","ANKS1B",-0.807582409114088,2.61571101114037,18.4557634542544,0.000289368723609865,0.00295293298769981
"23121","LACTB2",1.0484552705645,3.27097463172394,18.4505935126278,0.000289795760448813,0.00295601664309592
"35060","TNIP3",1.62287956522066,1.09714504163621,18.446928952429,0.000290098870473874,0.00295783409064124
"1536","BCAS1",-1.30077194371776,6.28982340813682,18.4396591057523,0.000290701214978641,0.00296269964038714
"35999","USP31",0.836422136422163,4.81370665816139,18.4322034325819,0.000291320377852306,0.00296773233461848
"33736","SSBP1",0.839165017989752,4.57249983408154,18.4168034343078,0.000292603857532593,0.00297952530197167
"27988","NOX4",2.28640438862901,1.005922169178,18.4082267806355,0.000293321341750601,0.0029855471908622
"28267","NXPH4",3.18507829144661,0.205353083050113,18.4037100490915,0.000293699964823641,0.00298811631594314
"20518","GCNT4",-2.08824802198934,2.08243322783728,18.3973133914006,0.000294237091312456,0.00299097707077764
"30564","PURA",-0.664735582533072,5.11143249610169,18.3965094305623,0.000294304675795747,0.00299097707077764
"3246","CELSR1",1.31040368667251,4.35218052629694,18.3953027711213,0.00029440614477551,0.00299097707077764
"27951","NOL4",-2.15813011997864,-0.811466169305359,18.3943476857242,0.000294486485828201,0.00299097707077764
"34457","TFAP2A",2.40800952510544,0.69371072317772,18.3920331600099,0.000294681281487632,0.00299167210086608
"5200","EBF1",-1.44792566433855,2.93679951553296,18.389225345873,0.000294917782690933,0.00299278975791163
"19663","FAM86A",0.708582718923842,3.98302474578891,18.3854759009815,0.000295233921023168,0.0029936938429174
"32888","SMYD5",0.797523225839351,3.81679446827192,18.384906905077,0.000295281928899829,0.0029936938429174
"22339","ITGA8",-1.34154126626848,2.6701555007325,18.3836542192749,0.000295387651832985,0.0029936938429174
"25124","MAP2K3",0.779362330371816,4.62460334453233,18.3812498718062,0.000295590687623877,0.0029936938429174
"25022","MAF",-1.04902918673476,5.34126225139789,18.3806765837457,0.000295639121636363,0.0029936938429174
"30599","PYCR2",0.715332426275931,4.6968241268919,18.3788464467496,0.00029579379814676,0.00299397955157099
"32405","SLC19A1",1.05721463768567,3.34669040871183,18.3756593745655,0.000296063369286147,0.00299542746489296
"31405","RPIA",0.679265997099005,3.95409013794689,18.3732963513245,0.000296263413691419,0.002996171003479
"34337","TCF7L1",-1.11049384281496,0.659854126122483,18.3654089516209,0.000296932201890793,0.00300047423881707
"33995","SUPT16H",0.748686958561344,6.40707995801356,18.365288918812,0.000296942392462446,0.00300047423881707
"36039","UTP20",0.976229035637458,5.1912944207374,18.3624929643526,0.000297179872322573,0.00300159278039117
